subject,file_name,id,kappa_12,kappa_13,kappa_23,kappa_mean
math,self-critique_math,1,0.7419354838709677,0.9036144578313253,0.8333333333333334,0.8262944250118754
math,self-critique_math,2,0.627906976744186,0.7142857142857143,0.8947368421052632,0.7456431777117212
math,self-critique_math,3,0.34545454545454546,0.49090909090909096,0.7931034482758621,0.5431556948798328
math,self-critique_math,4,0.7381818181818182,0.8181818181818181,0.9036144578313253,0.8199926980649872
math,self-critique_math,5,0.7241379310344828,0.8545454545454545,0.8620689655172413,0.8135841170323929
math,self-critique_math,6,0.7551020408163265,0.6483516483516483,0.7647058823529411,0.7227198571736387
math,self-critique_math,7,0.8518518518518519,0.9191919191919192,0.7742946708463949,0.8484461472967221
math,self-critique_math,8,0.4606741573033708,0.42168674698795183,0.7948717948717949,0.5590775663877059
math,self-critique_math,9,0.8518518518518519,0.6238244514106583,0.6039603960396039,0.6932122331007048
math,self-critique_math,10,0.7272727272727273,0.9325842696629213,0.6629213483146067,0.7742594484167519
math,self-critique_math,11,0.5199999999999999,0.5102040816326531,0.47058823529411764,0.5002641056422569
math,self-critique_math,12,0.8554216867469879,0.7844311377245509,0.9263803680981595,0.8554110641898994
math,self-critique_math,13,0.7876106194690266,0.7811550151975684,0.7142857142857143,0.7610171163174364
math,self-critique_math,14,0.8333333333333334,0.8095238095238095,0.6546762589928057,0.7658444672833161
math,self-critique_math,15,0.5199999999999999,0.5294117647058824,0.52,0.5231372549019607
math,self-critique_math,16,0.7791411042944786,0.7037037037037037,0.7735849056603774,0.7521432378861865
math,self-critique_math,17,0.9228295819935691,0.7699680511182109,0.8441558441558441,0.8456511590892081
math,self-critique_math,18,0.7542662116040956,0.8441558441558441,0.7654723127035831,0.7879647894878409
math,self-critique_math,19,0.7818181818181817,0.7818181818181819,0.8518518518518519,0.8051627384960719
math,self-critique_math,20,0.7542662116040956,0.7542662116040956,0.8321678321678322,0.7802334184586744
