subject,file_name,id,kappa_12,kappa_13,kappa_23,kappa_mean
it,claude3-sonnet_it,1,1.0,1.0,1.0,1.0
it,claude3-sonnet_it,2,0.8696883852691218,0.9342857142857143,0.9346590909090909,0.9128777301546424
it,claude3-sonnet_it,3,0.9337175792507204,1.0,0.9337175792507204,0.9558117195004803
it,claude3-sonnet_it,4,0.9346590909090909,0.9346590909090909,1.0,0.9564393939393939
it,claude3-sonnet_it,5,0.7309941520467836,0.9319526627218935,0.7982456140350878,0.8203974762679217
it,claude3-sonnet_it,6,0.9296636085626911,1.0,0.9296636085626911,0.9531090723751273
it,claude3-sonnet_it,7,0.8,0.9340974212034384,0.7386363636363636,0.8242445949466007
it,claude3-sonnet_it,8,0.8662790697674418,0.9325513196480938,0.9325513196480938,0.9104605696878765
it,claude3-sonnet_it,9,0.9346590909090909,1.0,0.9346590909090909,0.9564393939393939
it,claude3-sonnet_it,10,0.7883435582822086,0.8553459119496856,0.9294478527607362,0.8577124409975433
it,claude3-sonnet_it,11,0.6993464052287581,0.7788461538461539,0.9222972972972973,0.8001632854574031
it,claude3-sonnet_it,12,0.6597633136094674,0.7988338192419825,0.8614457831325302,0.7733476386613267
it,claude3-sonnet_it,13,1.0,0.9222972972972973,0.9222972972972973,0.9481981981981983
it,claude3-sonnet_it,14,0.4169014084507042,0.5451977401129944,0.8622754491017964,0.6081248658884983
it,claude3-sonnet_it,15,0.787037037037037,0.7309941520467836,0.7970588235294118,0.7716966708710776
it,claude3-sonnet_it,16,0.7133956386292835,0.6597633136094674,0.7909090909090909,0.7213560143826139
it,claude3-sonnet_it,17,0.7802547770700636,0.7302052785923754,0.647239263803681,0.7192331064887068
it,claude3-sonnet_it,18,0.6360759493670887,0.7133956386292835,0.7668918918918919,0.705454493296088
it,claude3-sonnet_it,19,0.6597633136094674,0.6676300578034682,0.8654970760233918,0.7309634824787757
it,claude3-sonnet_it,20,0.7401129943502824,0.6101694915254237,0.867816091954023,0.7393661926099098
