subject,file_name,id,kappa_12,kappa_13,kappa_23,kappa_mean
science,ChatGPT4prompt_science,1,0.7469879518072289,0.65,0.7439024390243902,0.7136301302772065
science,ChatGPT4prompt_science,2,0.749003984063745,0.6781609195402298,0.9230769230769231,0.783413942226966
science,ChatGPT4prompt_science,3,0.8250000000000001,0.6500000000000001,0.65,0.7083333333333334
science,ChatGPT4prompt_science,4,0.8257261410788381,0.6164383561643836,0.6499999999999999,0.6973881657477405
science,ChatGPT4prompt_science,5,0.7604562737642585,0.8257261410788381,0.5816733067729083,0.7226185738720017
science,ChatGPT4prompt_science,6,0.9230769230769231,0.6923076923076923,0.6125461254612546,0.7426435802819568
science,ChatGPT4prompt_science,7,0.7765957446808511,0.8478260869565217,0.925531914893617,0.8499845821769966
science,ChatGPT4prompt_science,8,1.0,0.8372093023255814,0.8372093023255814,0.8914728682170544
science,ChatGPT4prompt_science,9,0.908695652173913,0.8108108108108109,0.7,0.8065021543282412
science,ChatGPT4prompt_science,10,0.7725631768953068,0.8489208633093526,0.7604562737642585,0.7939801046563059
science,ChatGPT4prompt_science,11,0.9156626506024097,0.8359375,0.9156626506024097,0.8890876004016065
science,ChatGPT4prompt_science,12,0.9222222222222223,0.6692913385826771,0.6022727272727273,0.7312620960258757
science,ChatGPT4prompt_science,13,1.0,0.6744186046511628,0.6744186046511628,0.7829457364341085
science,ChatGPT4prompt_science,14,0.9195402298850575,0.7083333333333333,0.631578947368421,0.7531508368622705
science,ChatGPT4prompt_science,15,0.9230769230769231,0.6037735849056605,0.5384615384615384,0.6884373488147073
science,ChatGPT4prompt_science,16,1.0,0.5783132530120483,0.5783132530120483,0.7188755020080322
science,ChatGPT4prompt_science,17,0.9230769230769231,0.7640449438202247,0.8372093023255813,0.8414437230742431
science,ChatGPT4prompt_science,18,0.9201520912547528,0.6153846153846154,0.6888888888888889,0.741475198509419
science,ChatGPT4prompt_science,19,0.671875,0.7307692307692308,0.7307692307692308,0.7111378205128206
science,ChatGPT4prompt_science,20,0.8450184501845018,0.8359375,0.6900369003690037,0.7903309501845017
