subject,file_name,id,kappa_12,kappa_13,kappa_23,kappa_mean
it,ChatGPT4prompt_it,1,0.4545454545454545,0.4545454545454545,1.0,0.6363636363636364
it,ChatGPT4prompt_it,2,0.7245508982035929,0.7245508982035929,1.0,0.8163672654690619
it,ChatGPT4prompt_it,3,0.7982456140350878,0.7982456140350878,1.0,0.8654970760233919
it,ChatGPT4prompt_it,4,1.0,0.9313432835820895,0.9313432835820895,0.9542288557213929
it,ChatGPT4prompt_it,5,0.6685878962536023,0.7325581395348837,0.9337175792507204,0.7782878716797356
it,ChatGPT4prompt_it,6,0.8647058823529412,0.9333333333333333,0.9333333333333333,0.9104575163398693
it,ChatGPT4prompt_it,7,1.0,0.9294478527607362,0.9294478527607362,0.9529652351738241
it,ChatGPT4prompt_it,8,1.0,1.0,1.0,1.0
it,ChatGPT4prompt_it,9,0.8654970760233918,0.8,0.9313432835820895,0.865613453201827
it,ChatGPT4prompt_it,10,0.8685714285714285,0.8039772727272727,0.9346590909090909,0.869069264069264
it,ChatGPT4prompt_it,11,0.8685714285714285,0.8685714285714285,1.0,0.9123809523809524
it,ChatGPT4prompt_it,12,0.7341040462427746,0.7341040462427746,1.0,0.8227360308285164
it,ChatGPT4prompt_it,13,0.8654970760233918,0.800578034682081,0.9342857142857143,0.866786941663729
it,ChatGPT4prompt_it,14,0.8028571428571429,0.8028571428571429,1.0,0.8685714285714287
it,ChatGPT4prompt_it,15,0.8662790697674418,0.8662790697674418,1.0,0.9108527131782945
it,ChatGPT4prompt_it,16,0.9340974212034384,0.8670520231213873,0.9335260115606936,0.9115584852951731
it,ChatGPT4prompt_it,17,0.9333333333333333,1.0,0.9333333333333333,0.9555555555555556
it,ChatGPT4prompt_it,18,0.8693181818181819,0.8045325779036827,0.9348441926345609,0.8695649841188086
it,ChatGPT4prompt_it,19,0.9313432835820895,1.0,0.9313432835820895,0.9542288557213929
it,ChatGPT4prompt_it,20,0.790273556231003,0.7245508982035929,0.9258064516129032,0.8135436353491663
