subject,file_name,id,kappa_12,kappa_13,kappa_23,kappa_mean
math,LessonPlan-Agent_math,1,0.6470588235294118,0.6470588235294118,1.0,0.7647058823529411
math,LessonPlan-Agent_math,2,0.8947368421052632,0.7957446808510638,0.8918918918918919,0.8607911382827395
math,LessonPlan-Agent_math,3,0.7714285714285715,0.8823529411764706,0.8769230769230769,0.843568196509373
math,LessonPlan-Agent_math,4,0.4666666666666667,0.7777777777777778,0.6470588235294118,0.6305010893246187
math,LessonPlan-Agent_math,5,0.8333333333333334,0.625,0.7777777777777778,0.7453703703703703
math,LessonPlan-Agent_math,6,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6190476190476191
math,LessonPlan-Agent_math,7,0.8823529411764706,0.8947368421052632,0.7798165137614679,0.8523020990144006
math,LessonPlan-Agent_math,8,0.8321678321678322,0.8241758241758241,0.8241758241758241,0.8268398268398268
math,LessonPlan-Agent_math,9,0.6307692307692307,0.8389261744966443,0.5167785234899329,0.662157976251936
math,LessonPlan-Agent_math,10,0.816793893129771,0.8064516129032258,0.8064516129032258,0.8098990396454075
math,LessonPlan-Agent_math,11,0.7419354838709677,0.7142857142857143,0.6799999999999999,0.7120737327188941
math,LessonPlan-Agent_math,12,0.8431372549019608,0.84,0.84,0.8410457516339869
math,LessonPlan-Agent_math,13,0.9130434782608696,0.8254545454545454,0.75,0.8294993412384718
math,LessonPlan-Agent_math,14,0.8333333333333334,0.7,0.8333333333333334,0.7888888888888889
math,LessonPlan-Agent_math,15,0.8899082568807339,0.7931034482758621,0.8899082568807339,0.8576399873457766
math,LessonPlan-Agent_math,16,0.9191919191919192,1.0,0.9191919191919192,0.946127946127946
math,LessonPlan-Agent_math,17,0.76,0.7876106194690266,0.76,0.7692035398230089
math,LessonPlan-Agent_math,18,0.7894736842105263,0.899581589958159,0.8873239436619719,0.8587930726102191
math,LessonPlan-Agent_math,19,0.3571428571428572,0.625,0.6470588235294118,0.5430672268907563
math,LessonPlan-Agent_math,20,0.7777777777777778,0.4666666666666667,0.6470588235294118,0.6305010893246187
