subject,file_name,id,kappa_12,kappa_13,kappa_23,kappa_mean
english,qwen72b_english,1,0.9342465753424658,0.8100263852242744,0.8736842105263158,0.8726523903643519
english,qwen72b_english,2,1.0,0.7096774193548387,0.7096774193548387,0.8064516129032259
english,qwen72b_english,3,0.8,0.8,1.0,0.8666666666666667
english,qwen72b_english,4,0.8545454545454545,0.9272727272727272,0.9263803680981595,0.9027328499721138
english,qwen72b_english,5,1.0,0.9310344827586207,0.9310344827586207,0.9540229885057471
english,qwen72b_english,6,0.9292035398230089,1.0,0.9292035398230089,0.9528023598820058
english,qwen72b_english,7,1.0,1.0,1.0,1.0
english,qwen72b_english,8,0.8695652173913043,0.8695652173913043,0.8702702702702703,0.8698002350176264
english,qwen72b_english,9,0.9310344827586207,0.8632478632478633,0.9325842696629214,0.9089555385564685
english,qwen72b_english,10,0.7837837837837838,0.7837837837837838,1.0,0.8558558558558559
english,qwen72b_english,11,1.0,0.9272727272727272,0.9272727272727272,0.9515151515151515
english,qwen72b_english,12,0.7966101694915254,0.9344262295081968,0.8670360110803323,0.8660241366933515
english,qwen72b_english,13,0.7125748502994012,0.6330275229357798,0.9120879120879121,0.752563428441031
english,qwen72b_english,14,0.7377049180327868,0.7348066298342542,0.8571428571428572,0.7765514683366327
english,qwen72b_english,15,1.0,0.9325842696629213,0.9325842696629213,0.9550561797752808
english,qwen72b_english,16,0.872,0.873015873015873,0.871313672922252,0.8721098486460416
english,qwen72b_english,17,0.925,0.8545454545454545,0.9252336448598131,0.9015930331350891
english,qwen72b_english,18,0.8743455497382199,0.9373368146214099,0.9373368146214099,0.9163397263270133
english,qwen72b_english,19,0.7377049180327868,0.8674033149171271,0.864406779661017,0.8231716708703103
english,qwen72b_english,20,0.9325842696629213,0.9333333333333333,0.8666666666666667,0.9108614232209739
