subject,file_name,id,kappa_12,kappa_13,kappa_23,kappa_mean
english,GPT4-FAST_english,1,0.048648648648648596,0.6094032549728752,-0.03597122302158273,0.207360226866647
english,GPT4-FAST_english,2,0.6723549488054608,0.7473684210526316,0.7419354838709677,0.72055295124302
english,GPT4-FAST_english,3,0.7412398921832883,0.797752808988764,0.7988826815642458,0.7792917942454327
english,GPT4-FAST_english,4,0.812987012987013,0.8702702702702703,0.812987012987013,0.832081432081432
english,GPT4-FAST_english,5,0.6990595611285266,0.7707006369426751,0.9172413793103449,0.7956671924605155
english,GPT4-FAST_english,6,0.7419354838709677,0.8048780487804879,0.7948717948717949,0.7805617758410834
english,GPT4-FAST_english,7,0.6610169491525424,0.5307262569832402,0.84,0.6772477353785941
english,GPT4-FAST_english,8,0.5087719298245614,0.36094674556213013,0.6799999999999999,0.5165728917955638
english,GPT4-FAST_english,9,0.7983193277310925,0.8699186991869918,0.7983193277310924,0.8221857848830588
english,GPT4-FAST_english,10,0.49650349650349646,0.7419354838709677,0.5698924731182795,0.6027771511642479
english,GPT4-FAST_english,11,0.6396396396396397,0.5714285714285714,0.9263803680981595,0.7124828597221234
english,GPT4-FAST_english,12,0.6153846153846154,0.6153846153846154,0.5384615384615384,0.5897435897435898
english,GPT4-FAST_english,13,0.36633663366336633,0.4580645161290322,0.8888888888888888,0.5710966795604291
english,GPT4-FAST_english,14,0.6480938416422288,0.6501457725947521,0.6883116883116883,0.6621837675162231
english,GPT4-FAST_english,15,0.8100263852242744,0.8110236220472441,0.8709677419354839,0.8306725830690008
english,GPT4-FAST_english,16,0.4970059880239521,0.43529411764705883,0.7677419354838709,0.5666806803849607
english,GPT4-FAST_english,17,0.728813559322034,0.8596491228070176,0.5932203389830508,0.7272276737040341
english,GPT4-FAST_english,18,0.4352941176470587,0.4985074626865672,0.9180887372013652,0.6172967725116637
english,GPT4-FAST_english,19,0.4434782608695652,0.4434782608695652,0.8389261744966443,0.5752942320785915
english,GPT4-FAST_english,20,0.7225433526011561,0.6460176991150443,0.7876106194690266,0.7187238903950757
