subject,file_name,id,kappa_12,kappa_13,kappa_23,kappa_mean
science,claude3-sonnet_science,1,0.002375296912114133,0.3033175355450237,0.35154394299287417,0.21907892515000402
science,claude3-sonnet_science,2,0.7640449438202247,0.43023255813953487,0.65,0.6147591673199199
science,claude3-sonnet_science,3,0.5679012345679012,0.6485355648535565,0.7469879518072289,0.6544749170762288
science,claude3-sonnet_science,4,0.8372093023255813,0.8359375,0.8372093023255813,0.8367853682170542
science,claude3-sonnet_science,5,0.8189655172413793,0.9110169491525424,0.7330508474576272,0.821011104617183
science,claude3-sonnet_science,6,0.85,0.605263157894737,0.605263157894737,0.686842105263158
science,claude3-sonnet_science,7,0.8346456692913385,0.9121338912133892,0.7509881422924901,0.8325892342657393
science,claude3-sonnet_science,8,0.825,0.9125,0.9110169491525424,0.8828389830508474
science,claude3-sonnet_science,9,0.7459677419354839,0.7529411764705882,0.6585365853658536,0.7191485012573086
science,claude3-sonnet_science,10,0.6470588235294118,0.8235294117647058,0.8235294117647058,0.7647058823529411
science,claude3-sonnet_science,11,1.0,0.28205128205128205,0.28205128205128205,0.5213675213675213
science,claude3-sonnet_science,12,0.7519685039370079,0.7595419847328244,0.8346456692913385,0.7820520526537237
science,claude3-sonnet_science,13,0.8235294117647058,0.8306451612903226,0.8306451612903226,0.8282732447817837
science,claude3-sonnet_science,14,0.8396946564885496,0.8396946564885496,0.8396946564885496,0.8396946564885496
science,claude3-sonnet_science,15,0.8205128205128205,0.8205128205128205,0.8108108108108107,0.8172788172788173
science,claude3-sonnet_science,16,0.9195402298850575,0.9222222222222223,0.8409090909090909,0.8942238476721235
science,claude3-sonnet_science,17,0.9222222222222223,0.6865671641791045,0.7666666666666666,0.7918186843559978
science,claude3-sonnet_science,18,0.8546712802768166,0.7103448275862069,0.697841726618705,0.7542859448272429
science,claude3-sonnet_science,19,0.5625,0.5783132530120483,0.5800000000000001,0.5736044176706828
science,claude3-sonnet_science,20,0.659919028340081,0.5280898876404494,0.49397590361445787,0.5606616065316627
