subject,file_name,id,kappa_12,kappa_13,kappa_23,kappa_mean
chemistry,qwen72b_chemistry,1,0.0625,0.4240837696335079,0.16230366492146586,0.21629581151832458
chemistry,qwen72b_chemistry,2,0.6138996138996139,0.7665369649805447,0.5161290322580645,0.6321885370460744
chemistry,qwen72b_chemistry,3,0.609375,0.7727272727272727,0.696969696969697,0.69302398989899
chemistry,qwen72b_chemistry,4,0.9245283018867925,0.7683397683397684,0.8484848484848485,0.8471176395704698
chemistry,qwen72b_chemistry,5,0.9183673469387755,0.3984962406015038,0.4696969696969697,0.5955201857457496
chemistry,qwen72b_chemistry,6,0.6197718631178708,0.8443579766536965,0.6981132075471699,0.720747682439579
chemistry,qwen72b_chemistry,7,0.700374531835206,0.6212121212121212,0.6296296296296297,0.6504054275589857
chemistry,qwen72b_chemistry,8,0.6323529411764706,0.6774193548387097,0.6268656716417911,0.6455459892189904
chemistry,qwen72b_chemistry,9,0.4893617021276596,0.4117647058823529,0.7540983606557377,0.5517415895552501
chemistry,qwen72b_chemistry,10,0.3129770992366413,0.4509803921568627,0.8484848484848485,0.5374807799594509
chemistry,qwen72b_chemistry,11,0.7777777777777778,0.5522388059701493,0.6268656716417911,0.652294085129906
chemistry,qwen72b_chemistry,12,0.7769516728624535,0.7003745318352059,0.9245283018867925,0.800618168861484
chemistry,qwen72b_chemistry,13,0.829059829059829,0.829059829059829,1.0,0.886039886039886
chemistry,qwen72b_chemistry,14,0.9183673469387755,0.9183673469387755,1.0,0.945578231292517
chemistry,qwen72b_chemistry,15,0.5867768595041323,0.8449612403100775,0.607843137254902,0.6798604123563706
chemistry,qwen72b_chemistry,16,0.4915254237288136,0.5391705069124424,0.5780590717299579,0.5362516674570713
chemistry,qwen72b_chemistry,17,0.7619047619047619,0.688715953307393,0.921875,0.7908319050707183
chemistry,qwen72b_chemistry,18,0.4117647058823529,0.4117647058823529,0.8484848484848485,0.5573380867498514
chemistry,qwen72b_chemistry,19,0.6428571428571428,0.7247706422018348,0.9074074074074074,0.7583450641554617
chemistry,qwen72b_chemistry,20,0.9206349206349207,1.0,0.9206349206349207,0.9470899470899471
