subject,file_name,id,kappa_12,kappa_13,kappa_23,kappa_mean
math,GPT4-FAST_math,1,0.39350180505415155,0.782608695652174,0.6101083032490975,0.595406267985141
math,GPT4-FAST_math,2,0.616,0.5789473684210527,0.7894736842105263,0.6614736842105263
math,GPT4-FAST_math,3,0.7735849056603774,0.9215686274509803,0.6942675159235668,0.7964736830116416
math,GPT4-FAST_math,4,0.7037037037037037,0.7037037037037037,1.0,0.8024691358024691
math,GPT4-FAST_math,5,0.7,0.7763975155279503,0.9172413793103449,0.7978796316127651
math,GPT4-FAST_math,6,0.39495798319327724,0.5161290322580645,0.9032258064516129,0.6047709406343182
math,GPT4-FAST_math,7,1.0,1.0,1.0,1.0
math,GPT4-FAST_math,8,0.7876106194690266,1.0,0.7876106194690266,0.8584070796460178
math,GPT4-FAST_math,9,0.7818181818181817,0.7818181818181817,1.0,0.8545454545454545
math,GPT4-FAST_math,10,0.8695652173913043,0.8038147138964578,0.9320113314447592,0.8684637542441739
math,GPT4-FAST_math,11,0.7654723127035831,0.6883116883116883,0.7542662116040956,0.736016737539789
math,GPT4-FAST_math,12,0.8620689655172413,0.7936962750716332,0.9292035398230089,0.8616562601372945
math,GPT4-FAST_math,13,0.6747967479674797,0.7391304347826086,0.9338842975206612,0.7826038267569165
math,GPT4-FAST_math,14,0.7699680511182109,0.7699680511182109,1.0,0.8466453674121407
math,GPT4-FAST_math,15,0.694267515923567,0.7517241379310344,0.7677419354838709,0.7379111964461574
math,GPT4-FAST_math,16,0.7473684210526316,0.7473684210526316,1.0,0.8315789473684211
math,GPT4-FAST_math,17,1.0,0.9316239316239316,0.9316239316239316,0.9544159544159544
math,GPT4-FAST_math,18,0.9207920792079208,1.0,0.9207920792079208,0.9471947194719471
math,GPT4-FAST_math,19,0.8222222222222222,0.6097560975609756,0.6097560975609756,0.6805781391147244
math,GPT4-FAST_math,20,0.7791411042944785,0.6913183279742765,0.620253164556962,0.6969041989419056
