subject,file_name,id,kappa_12,kappa_13,kappa_23,kappa_mean
chemistry,claude3-sonnet_chemistry,1,0.216710182767624,0.3175853018372704,0.1644908616187989,0.23292878207456444
chemistry,claude3-sonnet_chemistry,2,0.8443579766536965,0.9239543726235742,0.7674418604651163,0.8452514032474623
chemistry,claude3-sonnet_chemistry,3,0.8484848484848485,0.46153846153846156,0.4696969696969697,0.5932400932400933
chemistry,claude3-sonnet_chemistry,4,0.8461538461538461,0.8449612403100775,0.8461538461538461,0.84575631087259
chemistry,claude3-sonnet_chemistry,5,0.7718631178707225,0.7026022304832713,0.7761194029850746,0.7501949171130228
chemistry,claude3-sonnet_chemistry,6,0.4052044609665427,0.6153846153846154,0.4509803921568627,0.4905231561693402
chemistry,claude3-sonnet_chemistry,7,0.6747967479674797,0.5330739299610896,0.8373983739837398,0.6817563506374364
chemistry,claude3-sonnet_chemistry,8,0.42622950819672134,0.6460176991150443,0.5983935742971888,0.556880260536318
chemistry,claude3-sonnet_chemistry,9,0.6595744680851063,0.6595744680851063,0.5041322314049587,0.6077603891917237
chemistry,claude3-sonnet_chemistry,10,0.8473282442748091,0.8461538461538461,0.8473282442748091,0.8469367782344882
chemistry,claude3-sonnet_chemistry,11,0.5348837209302325,0.38223938223938225,0.46360153256704983,0.46024154524555483
chemistry,claude3-sonnet_chemistry,12,0.5867768595041323,0.9159663865546218,0.6774193548387097,0.7267208669658212
chemistry,claude3-sonnet_chemistry,13,0.7727272727272727,0.849624060150376,0.9242424242424242,0.848864585706691
chemistry,claude3-sonnet_chemistry,14,0.42148760330578516,0.26530612244897955,0.7272727272727273,0.47135548434249736
chemistry,claude3-sonnet_chemistry,15,0.375,0.5121951219512195,0.7551020408163265,0.547432387589182
chemistry,claude3-sonnet_chemistry,16,0.8340248962655602,0.8326359832635983,0.8290598290598291,0.831906902862996
chemistry,claude3-sonnet_chemistry,17,0.6911196911196911,0.6934865900383143,0.6958174904942966,0.6934745905507672
chemistry,claude3-sonnet_chemistry,18,0.3220338983050848,0.7087378640776699,0.5884773662551439,0.5397497095459662
chemistry,claude3-sonnet_chemistry,19,0.9107142857142857,0.8076923076923077,0.7115384615384615,0.8099816849816849
chemistry,claude3-sonnet_chemistry,20,0.8360655737704918,0.6825396825396826,0.5238095238095238,0.680804926706566
