subject,file_name,id,kappa_12,kappa_13,kappa_23,kappa_mean
it,qwen72b_it,1,0.5925196850393699,0.5917159763313609,0.6370808678500985,0.6071055097402764
it,qwen72b_it,2,0.353125,0.784375,0.56875,0.5687500000000001
it,qwen72b_it,3,0.7915407854984894,0.9309309309309309,0.8622754491017964,0.8615823885104056
it,qwen72b_it,4,0.8670520231213873,1.0,0.8670520231213873,0.9113680154142582
it,qwen72b_it,5,0.8516129032258064,1.0,0.8516129032258064,0.9010752688172042
it,qwen72b_it,6,0.8,0.8,1.0,0.8666666666666667
it,qwen72b_it,7,1.0,0.9298780487804879,0.9298780487804879,0.9532520325203252
it,qwen72b_it,8,1.0,1.0,1.0,1.0
it,qwen72b_it,9,1.0,1.0,1.0,1.0
it,qwen72b_it,10,0.7927927927927928,0.9309309309309309,0.8614457831325302,0.8617231689520847
it,qwen72b_it,11,0.7371428571428571,0.8685714285714285,0.8685714285714285,0.8247619047619047
it,qwen72b_it,12,0.8662790697674418,0.9339080459770115,0.9339080459770115,0.9113650539071548
it,qwen72b_it,13,0.8670520231213873,1.0,0.8670520231213873,0.9113680154142582
it,qwen72b_it,14,0.6461538461538462,0.7195121951219512,0.9157509157509157,0.7604723190089043
it,qwen72b_it,15,0.9068825910931174,1.0,0.9068825910931174,0.9379217273954117
it,qwen72b_it,16,0.8693181818181819,0.8693181818181819,1.0,0.912878787878788
it,qwen72b_it,17,1.0,1.0,1.0,1.0
it,qwen72b_it,18,0.9296636085626911,0.9296636085626911,1.0,0.9531090723751273
it,qwen72b_it,19,0.9315476190476191,1.0,0.9315476190476191,0.9543650793650794
it,qwen72b_it,20,0.8571428571428572,0.8571428571428572,1.0,0.9047619047619048
